from_pin.full_name,to_pin.full_name,delay_max_rise,delay_max_fall,variation_delay_max_rise.mean,variation_delay_max_rise.std_dev,variation_delay_max_fall.mean,variation_delay_max_fall.std_dev
i43/i45/i25/Y,i43/i45/i34/B,4.373584827632726e-05,4.380523721536633e-05,4.373584827632726e-05,UNINIT,4.380523721536633e-05,UNINIT
i43/i45/i25/Y,i43/i45/i20/A,5.6128712788705564e-05,5.6323001818014966e-05,5.6128712788705564e-05,UNINIT,5.6323001818014966e-05,UNINIT
i43/i45/i25/Y,i43/i45/i24/A,6.138839436786725e-05,6.15341111398493e-05,6.138839436786725e-05,UNINIT,6.15341111398493e-05,UNINIT
i43/i45/i21/Y,i43/i45/i33/B,5.866834795753561e-05,5.859202012459263e-05,5.866834795753561e-05,UNINIT,5.859202012459263e-05,UNINIT
i43/i45/i21/Y,i43/i45/i18/B,8.535533391196282e-05,8.511247262532606e-05,8.535533391196282e-05,UNINIT,8.511247262532606e-05,UNINIT
i43/i45/i21/Y,i43/i45/i17/A,0.00010282746876200122,0.0001025221574302293,0.00010282746876200122,UNINIT,0.0001025221574302293,UNINIT
i43/i45/i21/Y,i43/i45/i16/A,0.00010810102812897071,0.00010766387781302456,0.00010810102812897071,UNINIT,0.00010766387781302456,UNINIT
i43/i45/i23/Y,i43/i45/i19/D,4.274358644806853e-05,4.263256414560601e-05,4.274358644806853e-05,UNINIT,4.263256414560601e-05,UNINIT
i43/i45/i38/SN,i43/i45/i18/A,2.133015986061082e-05,2.1468937738688965e-05,2.133015986061082e-05,UNINIT,2.1468937738688965e-05,UNINIT
i43/i45/i38/SN,i43/i45/i37/A,1.7083556791419596e-05,1.7139067942650854e-05,1.7083556791419596e-05,UNINIT,1.7139067942650854e-05,UNINIT
i43/i45/i22/Y,i43/i45/i8/B,2.6631474803195943e-05,2.653433028854124e-05,2.6631474803195943e-05,UNINIT,2.653433028854124e-05,UNINIT
i43/i45/i20/Y,i43/i45/i16/B,4.6629367034256575e-05,4.6726511548911276e-05,4.6629367034256575e-05,UNINIT,4.6726511548911276e-05,UNINIT
i43/i45/i20/Y,i43/i45/i11/A2,4.9335535656780394e-05,4.951594689828198e-05,4.9335535656780394e-05,UNINIT,4.951594689828198e-05,UNINIT
i43/i45/i18/Y,i43/i45/i12/A,0.00011020351298185459,0.00011039780201116399,0.00011020351298185459,UNINIT,0.00011039780201116399,UNINIT
i43/i45/i18/Y,i43/i45/i14/A,9.371670106617103e-05,9.38832345198648e-05,9.371670106617103e-05,UNINIT,9.38832345198648e-05,UNINIT
i43/i45/i18/Y,i43/i45/i10/A2,0.00011780854070053691,0.00011811385203230883,0.00011780854070053691,UNINIT,0.00011811385203230883,UNINIT
i43/i45/i18/Y,i43/i45/i13/A1,9.151013280472853e-05,9.171829962184574e-05,9.151013280472853e-05,UNINIT,9.171829962184574e-05,UNINIT
i43/i45/i17/Y,i43/i45/i8/A2,5.175027073534011e-05,5.1986193128072955e-05,5.175027073534011e-05,UNINIT,5.1986193128072955e-05,UNINIT
i43/i45/i17/Y,i43/i45/i9/A2,6.668277041654846e-05,6.697420396051257e-05,6.668277041654846e-05,UNINIT,6.697420396051257e-05,UNINIT
i43/i45/i16/Y,i43/i45/i10/B,0.00013551659794330817,0.0001352529199749597,0.00013551659794330817,UNINIT,0.0001352529199749597,UNINIT
i43/i45/i16/Y,i43/i45/i15/B,0.00012774503677093207,0.00012755074774162267,0.00012774503677093207,UNINIT,0.00012755074774162267,UNINIT
i43/i45/i16/Y,i43/i45/i11/B,9.678369217169802e-05,9.658940314238862e-05,9.678369217169802e-05,UNINIT,9.658940314238862e-05,UNINIT
i43/i45/i16/Y,i43/i45/i13/B,0.00011410317135585045,0.00011392276011434886,0.00011410317135585045,UNINIT,0.00011392276011434886,UNINIT
i43/i45/i15/Y,i43/i45/i9/B,2.8324564915749303e-05,2.8213542613286787e-05,2.8324564915749303e-05,UNINIT,2.8213542613286787e-05,UNINIT
i43/i45/i14/Y,i43/i45/i6/D,4.951594689828198e-05,4.9404924595819466e-05,4.951594689828198e-05,UNINIT,4.9404924595819466e-05,UNINIT
i43/i45/i13/Y,i43/i45/i4/A,2.4591439995447217e-05,2.4577562207639403e-05,2.4591439995447217e-05,UNINIT,2.4577562207639403e-05,UNINIT
i43/i45/i30/QN,i43/i45/i14/C,0.0002743048843623086,0.0002738018145542753,0.0002743048843623086,UNINIT,0.0002738018145542753,UNINIT
i43/i45/i30/QN,i43/i45/i26/A,0.00026078444959054536,0.00026038199374411874,0.00026078444959054536,UNINIT,0.00026038199374411874,UNINIT
i43/i45/i30/QN,i43/i45/i36/B,0.0002725909775680435,0.0002722683190015118,0.0002725909775680435,UNINIT,0.0002722683190015118,UNINIT
i43/i45/i30/QN,i43/i45/i28/A,0.000273600586631062,0.0002732362947011069,0.000273600586631062,UNINIT,0.0002732362947011069,UNINIT
i43/i45/i30/QN,i43/i45/i9/A1,0.00021010276851640697,0.00021008889072859915,0.00021010276851640697,UNINIT,0.00021008889072859915,UNINIT
i43/i45/i30/QN,i43/i45/i4/B,0.00019963891650931487,0.00019975340825872934,0.00019963891650931487,UNINIT,0.00019975340825872934,UNINIT
i43/i45/i32/QN,i43/i45/i12/C,4.199071645949459e-05,4.175132461980979e-05,4.199071645949459e-05,UNINIT,4.175132461980979e-05,UNINIT
i43/i45/i32/QN,i43/i45/i27/A,4.23792945181134e-05,4.22890888973626e-05,4.23792945181134e-05,UNINIT,4.22890888973626e-05,UNINIT
i43/i45/i32/QN,i43/i45/i26/B,4.6265075104301445e-05,4.618527782440651e-05,4.6265075104301445e-05,UNINIT,4.618527782440651e-05,UNINIT
i43/i45/i29/QN,i43/i45/i38/B,4.092559624524483e-05,4.458412805607992e-05,4.092559624524483e-05,UNINIT,4.458412805607992e-05,UNINIT
i43/i45/i31/QN,i43/i45/i21/A,5.1687820690204944e-05,5.191680418903388e-05,5.1687820690204944e-05,UNINIT,5.191680418903388e-05,UNINIT
i43/i45/i31/QN,i43/i45/i22/A,4.4134834675801926e-05,4.438116540939063e-05,4.4134834675801926e-05,UNINIT,4.438116540939063e-05,UNINIT
i43/i45/i36/Y,i43/i45/i30/D,2.603472992745992e-05,2.5895952049381776e-05,2.603472992745992e-05,UNINIT,2.5895952049381776e-05,UNINIT
i43/i45/i12/Y,i43/i45/i7/D,2.6423307986078726e-05,2.631228568361621e-05,2.6423307986078726e-05,UNINIT,2.631228568361621e-05,UNINIT
i43/i45/i11/Y,i43/i45/i5/D,0.00010047518372857667,0.00010025313912365164,0.00010047518372857667,UNINIT,0.00010025313912365164,UNINIT
i43/i45/i10/Y,i43/i45/i1/D,0.00012612133559741778,0.00012578826869003024,0.00012612133559741778,UNINIT,0.00012578826869003024,UNINIT
i43/i45/i9/Y,i43/i45/i3/D,3.064215547965432e-05,3.0531133177191805e-05,3.064215547965432e-05,UNINIT,3.0531133177191805e-05,UNINIT
i43/i45/i8/Y,i43/i45/i2/D,0.0005853095785823825,0.0005845324224651449,0.0005853095785823825,UNINIT,0.0005845324224651449,UNINIT
i43/i45/i4/Y,i43/i45/i0/D,2.6617597015388128e-05,2.653433028854124e-05,2.6617597015388128e-05,UNINIT,2.653433028854124e-05,UNINIT
i43/i45/i37/Y,i43/i45/i35/B,5.297151606242778e-05,5.306866057708248e-05,5.297151606242778e-05,UNINIT,5.306866057708248e-05,UNINIT
i43/i45/i37/Y,i43/i45/i20/B,3.7664316110408436e-05,3.7768399518967044e-05,3.7664316110408436e-05,UNINIT,3.7768399518967044e-05,UNINIT
i43/i45/i37/Y,i43/i45/i17/B,4.618527782440651e-05,4.6428139111043265e-05,4.618527782440651e-05,UNINIT,4.6428139111043265e-05,UNINIT
i43/i45/i38/CON,i43/i45/i23/B,0.0002557398737224048,0.0002615685446016869,0.0002557398737224048,UNINIT,0.0002615685446016869,UNINIT
i43/i45/i38/CON,i43/i45/i21/B,0.00014788864577397476,0.0001554173456597141,0.00014788864577397476,UNINIT,0.0001554173456597141,UNINIT
i43/i45/i38/CON,i43/i45/i22/B,0.00011930040288987696,0.00012403966742624561,0.00011930040288987696,UNINIT,0.00012403966742624561,UNINIT
i43/i45/i35/Y,i43/i45/i29/D,3.3084646133829665e-05,3.297362383136715e-05,3.3084646133829665e-05,UNINIT,3.297362383136715e-05,UNINIT
i43/i45/i34/Y,i43/i45/i32/D,3.030908857226677e-05,3.0198066269804255e-05,3.030908857226677e-05,UNINIT,3.0198066269804255e-05,UNINIT
i43/i45/i33/Y,i43/i45/i31/D,3.441691376337985e-05,3.430589146091734e-05,3.441691376337985e-05,UNINIT,3.430589146091734e-05,UNINIT
i43/i45/i28/Y,i43/i45/i8/A1,0.00010773326675206363,0.00010794143356918084,0.00010773326675206363,UNINIT,0.00010794143356918084,UNINIT
i43/i45/i28/Y,i43/i45/i25/A2,8.962969255676967e-05,8.962275366286576e-05,8.962969255676967e-05,UNINIT,8.962275366286576e-05,UNINIT
i43/i45/i28/Y,i43/i45/i12/B,9.504896869572121e-05,9.488937413593135e-05,9.504896869572121e-05,UNINIT,9.488937413593135e-05,UNINIT
i43/i45/i28/Y,i43/i45/i11/A1,8.494593917163229e-05,8.509859483751825e-05,8.494593917163229e-05,UNINIT,8.509859483751825e-05,UNINIT
i43/i45/i28/Y,i43/i45/i15/A,7.500250420733323e-05,7.489842079877462e-05,7.500250420733323e-05,UNINIT,7.489842079877462e-05,UNINIT
i43/i45/i27/Y,i43/i45/i25/A1,4.133499098557536e-05,4.131764375081559e-05,4.133499098557536e-05,UNINIT,4.131764375081559e-05,UNINIT
i43/i45/i27/Y,i43/i45/i14/B,3.892719480091955e-05,3.877453913503359e-05,3.892719480091955e-05,UNINIT,3.877453913503359e-05,UNINIT
i43/i45/i26/Y,i43/i45/i38/A,0.00011749629047486108,0.00011745465711143764,0.00011749629047486108,UNINIT,0.00011745465711143764,UNINIT
i43/i45/i26/Y,i43/i45/i25/B,0.00010139111772389242,0.0001013772399360846,0.00010139111772389242,UNINIT,0.0001013772399360846,UNINIT
i43/i45/i26/Y,i43/i45/i10/A1,5.127148705597051e-05,5.141720382795256e-05,5.127148705597051e-05,UNINIT,5.141720382795256e-05,UNINIT
i43/i45/i24/Y,i43/i45/i17/C,3.17731951859912e-05,3.195360642749279e-05,3.17731951859912e-05,UNINIT,3.195360642749279e-05,UNINIT
i43/i45/i24/Y,i43/i45/i13/A2,3.0780933357732465e-05,3.083644450896372e-05,3.0780933357732465e-05,UNINIT,3.083644450896372e-05,UNINIT
i43/i46/i383/Y,i43/i46/i95/A1,0.00020730639427313236,0.00020727863869751673,0.00020730639427313236,UNINIT,0.00020727863869751673,UNINIT
i43/i46/i383/Y,i43/i46/i198/A2,0.00010810796702287462,0.00010813572259849025,0.00010810796702287462,UNINIT,0.00010813572259849025,UNINIT
i43/i46/i383/Y,i43/i46/i219/A2,0.0002162853229847883,0.000216382467499443,0.0002162853229847883,UNINIT,0.000216382467499443,UNINIT
i43/i46/i383/Y,i43/i46/i183/B,0.00013625212069712234,0.00013629375406054578,0.00013625212069712234,UNINIT,0.00013629375406054578,UNINIT
i43/i46/i281/Y,i43/i46/i181/B,3.770594947383188e-05,3.767819389821625e-05,3.770594947383188e-05,UNINIT,3.767819389821625e-05,UNINIT
i43/i46/i281/Y,i43/i46/i161/B,4.04121180963557e-05,4.0398240308547884e-05,4.04121180963557e-05,UNINIT,4.0398240308547884e-05,UNINIT
i43/i46/i511/Y,i43/i46/i458/B,0.00014607759446505497,0.00014559881078568537,0.00014607759446505497,UNINIT,0.00014559881078568537,UNINIT
i43/i46/i511/Y,i43/i46/i452/A,0.00016105866640359068,0.00016034396033148823,0.00016105866640359068,UNINIT,0.00016034396033148823,UNINIT
i43/i46/i413/Y,i43/i46/i200/B,1.9137469386976136e-05,1.905420266012925e-05,1.9137469386976136e-05,UNINIT,1.905420266012925e-05,UNINIT
i43/i46/i412/Y,i43/i46/i211/C,1.9359513991901167e-05,1.952604744559494e-05,1.9359513991901167e-05,UNINIT,1.952604744559494e-05,UNINIT
i43/i46/i408/Y,i43/i46/i91/E,2.6173507805538065e-05,2.6492696925117798e-05,2.6173507805538065e-05,UNINIT,2.6492696925117798e-05,UNINIT
i43/i46/i404/Y,i43/i46/i220/A2,3.917699498146021e-05,3.9218628344883655e-05,3.917699498146021e-05,UNINIT,3.9218628344883655e-05,UNINIT
i43/i46/i403/Y,i43/i46/i210/B1,2.8366198279172746e-05,2.8338442703557117e-05,2.8366198279172746e-05,UNINIT,2.8338442703557117e-05,UNINIT
i43/i46/i402/Y,i43/i46/i137/C,2.1135870831301418e-05,2.0941581801992015e-05,2.1135870831301418e-05,UNINIT,2.0941581801992015e-05,UNINIT
i43/i46/i401/Y,i43/i46/i219/B2,1.905420266012925e-05,1.905420266012925e-05,1.905420266012925e-05,UNINIT,1.905420266012925e-05,UNINIT
i43/i46/i400/Y,i43/i46/i527/C,2.8116398098632086e-05,2.785272013028361e-05,2.8116398098632086e-05,UNINIT,2.785272013028361e-05,UNINIT
i43/i46/i398/Y,i43/i46/i237/A,2.5646151868841116e-05,2.5431046157819992e-05,2.5646151868841116e-05,UNINIT,2.5431046157819992e-05,UNINIT
i43/i46/i397/Y,i43/i46/i115/A1,1.9997892231060632e-05,2.0122792321330962e-05,1.9997892231060632e-05,UNINIT,2.0122792321330962e-05,UNINIT
i43/i46/i518/Y,i43/i46/i450/B,9.089257124728078e-05,9.140604939616992e-05,9.089257124728078e-05,UNINIT,9.140604939616992e-05,UNINIT
i43/i46/i518/Y,i43/i46/i448/B,7.668171653207878e-05,7.695927228823507e-05,7.668171653207878e-05,UNINIT,7.695927228823507e-05,UNINIT
i43/i46/i518/Y,i43/i46/i511/A,8.33291768920219e-05,8.362061043598601e-05,8.33291768920219e-05,UNINIT,8.362061043598601e-05,UNINIT
i43/i46/i396/Y,i43/i46/i88/E,2.2093438190040615e-05,2.185751579730777e-05,2.2093438190040615e-05,UNINIT,2.185751579730777e-05,UNINIT
i43/i46/i395/Y,i43/i46/i215/D,2.3092638912203256e-05,2.285671651947041e-05,2.3092638912203256e-05,UNINIT,2.285671651947041e-05,UNINIT
i43/i46/i394/Y,i43/i46/i214/A2,3.406996906818449e-05,3.3958946765721976e-05,3.406996906818449e-05,UNINIT,3.3958946765721976e-05,UNINIT
i43/i46/i392/Y,i43/i46/i137/D,2.2412627309620348e-05,2.2218338280310945e-05,2.2412627309620348e-05,UNINIT,2.2218338280310945e-05,UNINIT
i43/i46/i391/Y,i43/i46/i222/A2,2.9226621123257243e-05,2.925437669887287e-05,2.9226621123257243e-05,UNINIT,2.925437669887287e-05,UNINIT
i43/i46/i390/Y,i43/i46/i115/B1,2.0691781621451355e-05,2.0664026045835726e-05,2.0691781621451355e-05,UNINIT,2.0664026045835726e-05,UNINIT
i43/i46/i389/Y,i43/i46/i226/C,2.1621593404574924e-05,2.1510571102112408e-05,2.1621593404574924e-05,UNINIT,2.1510571102112408e-05,UNINIT
i43/i46/i429/Y,i43/i46/i111/E,0.00012789769243681803,0.00012703726959273354,0.00012789769243681803,UNINIT,0.00012703726959273354,UNINIT
i43/i46/i429/Y,i43/i46/i527/B,9.502121312010559e-05,9.456324612244771e-05,9.502121312010559e-05,UNINIT,9.456324612244771e-05,UNINIT
i43/i46/i429/Y,i43/i46/i170/C,0.00010548506512719769,0.00010512424264419451,0.00010548506512719769,UNINIT,0.00010512424264419451,UNINIT
i43/i46/i428/Y,i43/i46/i141/C,4.789224572476769e-05,4.764244554422703e-05,4.789224572476769e-05,UNINIT,4.764244554422703e-05,UNINIT
i43/i46/i428/Y,i43/i46/i199/C,0.00019644008641961364,0.0001959266082707245,0.00019644008641961364,UNINIT,0.0001959266082707245,UNINIT
i43/i46/i428/Y,i43/i46/i388/A,0.00019902135495186712,0.00019854951016640143,0.00019902135495186712,UNINIT,0.00019854951016640143,UNINIT
i43/i46/i388/Y,i43/i46/i91/C,2.525757381022231e-05,2.541022947610827e-05,2.525757381022231e-05,UNINIT,2.541022947610827e-05,UNINIT
i43/i46/i517/Y,i43/i46/i510/A,0.00025186103203012067,0.0002518124597727933,0.00025186103203012067,UNINIT,0.0002518124597727933,UNINIT
i43/i46/i517/Y,i43/i46/i461/B,0.0005114589307630979,0.0005111328027496143,0.0005114589307630979,UNINIT,0.0005111328027496143,UNINIT
i43/i46/i517/Y,i43/i46/i483/B,0.0004711925294387242,0.0004709288514703757,0.0004711925294387242,UNINIT,0.0004709288514703757,UNINIT
i43/i46/i517/Y,i43/i46/i457/B,0.00045176362650778396,0.0004515277041150511,0.00045176362650778396,UNINIT,0.0004515277041150511,UNINIT
i43/i46/i427/Y,i43/i46/i131/B,5.109801470837283e-05,5.066780328633058e-05,5.109801470837283e-05,UNINIT,5.066780328633058e-05,UNINIT
i43/i46/i427/Y,i43/i46/i186/A,7.482903185973555e-05,7.421840919619171e-05,7.482903185973555e-05,UNINIT,7.421840919619171e-05,UNINIT
i43/i46/i427/Y,i43/i46/i111/B,8.051892486093948e-05,7.985279104616438e-05,8.051892486093948e-05,UNINIT,7.985279104616438e-05,UNINIT
i43/i46/i426/Y,i43/i46/i387/A,3.6762259902900496e-05,3.6817771054131754e-05,3.6762259902900496e-05,UNINIT,3.6817771054131754e-05,UNINIT
i43/i46/i426/Y,i43/i46/i162/C,4.3048897779840445e-05,4.322930902134203e-05,4.3048897779840445e-05,UNINIT,4.322930902134203e-05,UNINIT
i43/i46/i387/Y,i43/i46/i116/E,2.8976820942716582e-05,2.868538739875248e-05,2.8976820942716582e-05,UNINIT,2.868538739875248e-05,UNINIT
i43/i46/i425/Y,i43/i46/i111/D,4.353462035311395e-05,4.322930902134203e-05,4.353462035311395e-05,UNINIT,4.322930902134203e-05,UNINIT
i43/i46/i425/Y,i43/i46/i241/B,3.652633751016765e-05,3.633204848085825e-05,3.652633751016765e-05,UNINIT,3.633204848085825e-05,UNINIT
i43/i46/i423/Y,i43/i46/i96/D,3.565203687827534e-05,3.584632590758474e-05,3.565203687827534e-05,UNINIT,3.584632590758474e-05,UNINIT
i43/i46/i423/Y,i43/i46/i386/A,5.7023830102309596e-05,5.710709682915648e-05,5.7023830102309596e-05,UNINIT,5.710709682915648e-05,UNINIT
i43/i46/i386/Y,i43/i46/i249/A,6.385170170375432e-05,6.340761249390425e-05,6.385170170375432e-05,UNINIT,6.340761249390425e-05,UNINIT
i43/i46/i420/Y,i43/i46/i179/C,6.609990332862026e-05,6.611378111642807e-05,6.609990332862026e-05,UNINIT,6.611378111642807e-05,UNINIT
i43/i46/i420/Y,i43/i46/i242/A,7.022160630754115e-05,7.054079542712088e-05,7.022160630754115e-05,UNINIT,7.054079542712088e-05,UNINIT
i43/i46/i418/Y,i43/i46/i245/B,4.755917881738014e-05,4.746203430272544e-05,4.755917881738014e-05,UNINIT,4.746203430272544e-05,UNINIT
i43/i46/i418/Y,i43/i46/i213/B,3.0878077872387166e-05,3.076705556992465e-05,3.0878077872387166e-05,UNINIT,3.076705556992465e-05,UNINIT
i43/i46/i417/Y,i43/i46/i88/D,0.00015193402091995267,0.00015114298701490725,0.00015193402091995267,UNINIT,0.00015114298701490725,UNINIT
i43/i46/i417/Y,i43/i46/i243/B,4.73232564246473e-05,4.721223412218478e-05,4.73232564246473e-05,UNINIT,4.721223412218478e-05,UNINIT
i43/i46/i416/Y,i43/i46/i160/C,6.25888230132432e-05,6.214473380339314e-05,6.25888230132432e-05,UNINIT,6.214473380339314e-05,UNINIT
i43/i46/i416/Y,i43/i46/i230/B,5.570544026056722e-05,5.5372373353179676e-05,5.570544026056722e-05,UNINIT,5.5372373353179676e-05,UNINIT
i43/i46/i510/Y,i43/i46/i492/B,4.674038933671909e-05,4.7156722970953524e-05,4.674038933671909e-05,UNINIT,4.7156722970953524e-05,UNINIT
i43/i46/i415/Y,i43/i46/i296/B,4.338196468722799e-05,4.335420911161236e-05,4.338196468722799e-05,UNINIT,4.335420911161236e-05,UNINIT
i43/i46/i415/Y,i43/i46/i262/B,3.898270595215081e-05,3.895495037653518e-05,3.898270595215081e-05,UNINIT,3.895495037653518e-05,UNINIT
i43/i46/i414/Y,i43/i46/i156/A,4.3576253716537394e-05,4.331257574818892e-05,4.3576253716537394e-05,UNINIT,4.331257574818892e-05,UNINIT
i43/i46/i414/Y,i43/i46/i385/A,3.717859353713493e-05,3.710920459809586e-05,3.717859353713493e-05,UNINIT,3.710920459809586e-05,UNINIT
i43/i46/i385/Y,i43/i46/i112/C,3.687328220536301e-05,3.71508379615193e-05,3.687328220536301e-05,UNINIT,3.71508379615193e-05,UNINIT
i43/i46/i411/Y,i43/i46/i172/C,4.303501999203263e-05,4.309053114326389e-05,4.303501999203263e-05,UNINIT,4.309053114326389e-05,UNINIT
i43/i46/i411/Y,i43/i46/i526/B,4.436728762158282e-05,4.461708780212348e-05,4.436728762158282e-05,UNINIT,4.461708780212348e-05,UNINIT
i43/i46/i410/Y,i43/i46/i215/A,4.0314973581701e-05,4.0245584642661925e-05,4.0314973581701e-05,UNINIT,4.0245584642661925e-05,UNINIT
i43/i46/i410/Y,i43/i46/i272/B,4.668487818548783e-05,4.654610030740969e-05,4.668487818548783e-05,UNINIT,4.654610030740969e-05,UNINIT
i43/i46/i409/Y,i43/i46/i252/B,3.111400026512001e-05,3.104461132608094e-05,3.111400026512001e-05,UNINIT,3.104461132608094e-05,UNINIT
i43/i46/i409/Y,i43/i46/i174/C,3.862188346914763e-05,3.845535001545386e-05,3.862188346914763e-05,UNINIT,3.845535001545386e-05,UNINIT
i43/i46/i407/Y,i43/i46/i213/C,4.939104680801165e-05,4.912736883966318e-05,4.939104680801165e-05,UNINIT,4.912736883966318e-05,UNINIT
i43/i46/i407/Y,i43/i46/i273/B,5.534461777756405e-05,5.51086953848312e-05,5.534461777756405e-05,UNINIT,5.51086953848312e-05,UNINIT
i43/i46/i406/Y,i43/i46/i175/A2,5.331846075762314e-05,5.324907181858407e-05,5.331846075762314e-05,UNINIT,5.324907181858407e-05,UNINIT
i43/i46/i406/Y,i43/i46/i200/A2,5.0862092315639984e-05,5.084821452783217e-05,5.0862092315639984e-05,UNINIT,5.084821452783217e-05,UNINIT
i43/i46/i405/Y,i43/i46/i173/C,4.2549297418759124e-05,4.223010829917939e-05,4.2549297418759124e-05,UNINIT,4.223010829917939e-05,UNINIT
i43/i46/i405/Y,i43/i46/i206/C,5.064004771071495e-05,5.0306980803327406e-05,5.064004771071495e-05,UNINIT,5.0306980803327406e-05,UNINIT
i43/i46/i399/Y,i43/i46/i205/B,3.261280134836397e-05,3.251565683370927e-05,3.261280134836397e-05,UNINIT,3.251565683370927e-05,UNINIT
i43/i46/i399/Y,i43/i46/i330/B,3.9468428525424315e-05,3.9440672949808686e-05,3.9468428525424315e-05,UNINIT,3.9440672949808686e-05,UNINIT
i43/i46/i516/Y,i43/i46/i490/A,7.361472542655179e-05,7.393738399308347e-05,7.361472542655179e-05,UNINIT,7.393738399308347e-05,UNINIT
i43/i46/i516/Y,i43/i46/i509/A,8.076872504148014e-05,8.10254641159247e-05,8.076872504148014e-05,UNINIT,8.10254641159247e-05,UNINIT
i43/i46/i393/Y,i43/i46/i205/C,2.903233209394784e-05,2.8824165276830623e-05,2.903233209394784e-05,UNINIT,2.8824165276830623e-05,UNINIT
i43/i46/i393/Y,i43/i46/i330/A,3.808064974464287e-05,3.7789216200678766e-05,3.808064974464287e-05,UNINIT,3.7789216200678766e-05,UNINIT
i43/i46/i356/Y,i43/i46/i131/E,1.945665850655587e-05,1.9241552795534744e-05,1.945665850655587e-05,UNINIT,1.9241552795534744e-05,UNINIT
i43/i46/i354/Y,i43/i46/i193/A,3.71508379615193e-05,3.7692071686024065e-05,3.71508379615193e-05,UNINIT,3.7692071686024065e-05,UNINIT
i43/i46/i353/Y,i43/i46/i230/A2,1.9470536294363683e-05,1.9470536294363683e-05,1.9470536294363683e-05,UNINIT,1.9470536294363683e-05,UNINIT
i43/i46/i349/Y,i43/i46/i224/A2,3.0364599723498028e-05,3.046174423815273e-05,3.0364599723498028e-05,UNINIT,3.046174423815273e-05,UNINIT
i43/i46/i348/Y,i43/i46/i137/E,2.6367796834847468e-05,2.609024107869118e-05,2.6367796834847468e-05,UNINIT,2.609024107869118e-05,UNINIT
i43/i46/i347/Y,i43/i46/i130/B,3.069766663088558e-05,3.046174423815273e-05,3.069766663088558e-05,UNINIT,3.046174423815273e-05,UNINIT
i43/i46/i345/Y,i43/i46/i146/C,2.2051804826617172e-05,2.192690473634684e-05,2.2051804826617172e-05,UNINIT,2.192690473634684e-05,UNINIT
i43/i46/i384/Y,i43/i46/i247/B,9.20652443170411e-05,9.216238883169581e-05,9.20652443170411e-05,UNINIT,9.216238883169581e-05,UNINIT
i43/i46/i384/Y,i43/i46/i231/A2,9.260647804154587e-05,9.278688928304746e-05,9.260647804154587e-05,UNINIT,9.278688928304746e-05,UNINIT
i43/i46/i384/Y,i43/i46/i344/A,7.902012377769552e-05,7.906175714111896e-05,7.902012377769552e-05,UNINIT,7.906175714111896e-05,UNINIT
i43/i46/i384/Y,i43/i46/i246/B,7.153999614928352e-05,7.156775172489915e-05,7.153999614928352e-05,UNINIT,7.156775172489915e-05,UNINIT
i43/i46/i344/Y,i43/i46/i167/A1,2.6478819137309983e-05,2.6381674622655282e-05,2.6478819137309983e-05,UNINIT,2.6381674622655282e-05,UNINIT
i43/i46/i509/Y,i43/i46/i486/B,0.00010673406602990099,0.00010675488271161271,0.00010673406602990099,UNINIT,0.00010675488271161271,UNINIT
i43/i46/i509/Y,i43/i46/i455/B,0.00010957207363659903,0.00010959982921221466,0.00010957207363659903,UNINIT,0.00010959982921221466,UNINIT
i43/i46/i509/Y,i43/i46/i446/B,0.00015169809852721983,0.00015171891520893155,0.00015169809852721983,UNINIT,0.00015171891520893155,UNINIT
i43/i46/i382/Y,i43/i46/i343/A,3.248790125809364e-05,3.2404634531246757e-05,3.248790125809364e-05,UNINIT,3.2404634531246757e-05,UNINIT
i43/i46/i382/Y,i43/i46/i250/A,5.585809592645318e-05,5.5302984414140603e-05,5.585809592645318e-05,UNINIT,5.5302984414140603e-05,UNINIT
i43/i46/i343/Y,i43/i46/i212/A1,4.63656890659081e-05,4.6476711368370616e-05,4.63656890659081e-05,UNINIT,4.6476711368370616e-05,UNINIT
i43/i46/i343/Y,i43/i46/i165/A2,4.4297898682543746e-05,4.4353409833775004e-05,4.4297898682543746e-05,UNINIT,4.4353409833775004e-05,UNINIT
i43/i46/i381/Y,i43/i46/i249/B,9.747758156208874e-05,9.753309271332e-05,9.747758156208874e-05,UNINIT,9.753309271332e-05,UNINIT
i43/i46/i381/Y,i43/i46/i342/A,0.00011067535776732028,0.00011073086891855154,0.00011067535776732028,UNINIT,0.00011073086891855154,UNINIT
i43/i46/i342/Y,i43/i46/i91/D,3.086420008457935e-05,3.104461132608094e-05,3.086420008457935e-05,UNINIT,3.104461132608094e-05,UNINIT
i43/i46/i342/Y,i43/i46/i242/B,3.11972669919669e-05,3.1280533718813786e-05,3.11972669919669e-05,UNINIT,3.1280533718813786e-05,UNINIT
i43/i46/i380/Y,i43/i46/i284/B,3.2057689836051395e-05,3.201605647262795e-05,3.2057689836051395e-05,UNINIT,3.201605647262795e-05,UNINIT
i43/i46/i380/Y,i43/i46/i341/A,3.574918139293004e-05,3.5763059180737855e-05,3.574918139293004e-05,UNINIT,3.5763059180737855e-05,UNINIT
i43/i46/i341/Y,i43/i46/i178/A2,6.0632054932341355e-05,6.059042156891791e-05,6.0632054932341355e-05,UNINIT,6.059042156891791e-05,UNINIT
i43/i46/i341/Y,i43/i46/i229/A1,3.91631171936524e-05,3.923250613269147e-05,3.91631171936524e-05,UNINIT,3.923250613269147e-05,UNINIT
